,StartDate,EndDate,CurrentRelationshipStatus,RelationshipLength,Frequency in separate beds,Occupation,Gender,Age,Household income,Education,Location,Gender_code,Age_code,Household income_code,Education_code
473,7/9/14 18:12,7/9/14 18:13,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Female,30-44,"$0 - $24,999",Bachelor degree,South Atlantic,1,2,1,4
474,7/9/14 18:12,7/9/14 18:13,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Female,> 60,Did not disclose,Bachelor degree,South Atlantic,1,4,0,4
475,7/9/14 18:12,7/9/14 18:13,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Male,45-60,"$50,000 - $99,999",Bachelor degree,South Atlantic,0,3,3,4
476,7/9/14 18:10,7/9/14 18:12,Married,6-10 years,Never,"Education, Training, and Library Occupations",Female,18-29,"$50,000 - $99,999",Graduate degree,Middle Atlantic,1,1,3,5
477,7/9/14 18:12,7/9/14 18:13,"Single, but cohabiting with a significant other",11-15 years,Never,Food Preparation and Serving Related Occupations,Female,45-60,"$100,000 - $149,999",Some college or Associate degree,West South Central,1,3,4,3
478,7/9/14 18:11,7/9/14 18:12,Married,11-15 years,Never,Personal Care and Service Occupations,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,Pacific,1,2,3,3
479,7/9/14 18:11,7/9/14 18:12,Married,6-10 years,Never,Housekeeping supervisor,Female,30-44,"$25,000 - $49,999",Some college or Associate degree,Mountain,1,2,2,3
480,7/9/14 18:11,7/9/14 18:13,Married,More than 20 years,Never,retired,Male,> 60,"$50,000 - $99,999",Bachelor degree,East North Central,0,4,3,4
481,7/9/14 18:11,7/9/14 18:12,Married,More than 20 years,Never,Production Occupations,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central,0,4,3,5
482,7/9/14 18:11,7/9/14 18:11,Married,11-15 years,Never,Office and Administrative Support Occupations,Female,30-44,"$50,000 - $99,999",Bachelor degree,West North Central,1,2,3,4
483,7/9/14 18:11,7/9/14 18:11,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Female,> 60,"$100,000 - $149,999",Graduate degree,Pacific,1,4,4,5
484,7/9/14 18:11,7/9/14 18:11,Married,More than 20 years,Never,"Life, Physical, and Social Science Occupations",Male,45-60,"$100,000 - $149,999",Graduate degree,Middle Atlantic,0,3,4,5
485,7/9/14 18:11,7/9/14 18:11,Married,More than 20 years,Never,Office and Administrative Support Occupations,Female,45-60,"$100,000 - $149,999",Some college or Associate degree,West North Central,1,3,4,3
486,7/9/14 18:10,7/9/14 18:11,Married,More than 20 years,Never,"Life, Physical, and Social Science Occupations",Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
487,7/9/14 18:10,7/9/14 18:11,Divorced,1-5 years,Never,Healthcare Support Occupations,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,South Atlantic,1,2,3,3
488,7/9/14 18:10,7/9/14 18:13,Married,1-5 years,Never,Business and Financial Operations Occupations,Male,45-60,"$100,000 - $149,999",Some college or Associate degree,Mountain,0,3,4,3
489,7/9/14 18:10,7/9/14 18:11,Married,More than 20 years,Never,Retired,Male,> 60,"$100,000 - $149,999",Graduate degree,South Atlantic,0,4,4,5
490,7/9/14 18:10,7/9/14 18:10,Married,11-15 years,Never,goverment,Male,45-60,"$100,000 - $149,999",High school degree,Middle Atlantic,0,3,4,2
491,7/9/14 18:09,7/9/14 18:10,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Female,30-44,"$100,000 - $149,999",Graduate degree,East South Central,1,2,4,5
492,7/9/14 18:09,7/9/14 18:11,"Single, but cohabiting with a significant other",6-10 years,Never,Business and Financial Operations Occupations,Female,18-29,"$50,000 - $99,999",Bachelor degree,Middle Atlantic,1,1,3,4
493,7/9/14 18:09,7/9/14 18:11,"Single, but cohabiting with a significant other",1-5 years,Never,Business and Financial Operations Occupations,Female,30-44,"$50,000 - $99,999",Bachelor degree,South Atlantic,1,2,3,4
494,7/9/14 18:09,7/9/14 18:09,Married,More than 20 years,Never,Legal Occupations,Male,45-60,"$150,000+",Graduate degree,Pacific,0,3,5,5
495,7/9/14 18:09,7/9/14 18:10,Married,More than 20 years,Never,"Life, Physical, and Social Science Occupations",Female,45-60,Did not disclose,Graduate degree,Pacific,1,3,0,5
496,7/9/14 18:09,7/9/14 18:10,Married,16-20 years,Never,Homemaker,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,East North Central,1,2,3,3
497,7/9/14 18:08,7/9/14 18:09,In a domestic partnership or civil union,16-20 years,Never,"Education, Training, and Library Occupations",Male,> 60,Did not disclose,Graduate degree,East North Central,0,4,0,5
498,7/9/14 18:08,7/9/14 18:09,In a domestic partnership or civil union,6-10 years,Never,Business and Financial Operations Occupations,Female,> 60,"$100,000 - $149,999",Graduate degree,New England,1,4,4,5
499,7/9/14 18:08,7/9/14 18:09,Married,1-5 years,Never,Management Occupations,Female,45-60,Did not disclose,Bachelor degree,Middle Atlantic,1,3,0,4
500,7/9/14 18:07,7/9/14 18:08,Married,16-20 years,Never,Healthcare Practitioners and Technical Occupations,Female,30-44,"$100,000 - $149,999",Bachelor degree,New England,1,2,4,4
501,7/9/14 18:07,7/9/14 18:08,Married,11-15 years,Never,Environmental Consulting,Female,30-44,"$50,000 - $99,999",Bachelor degree,New England,1,2,3,4
502,7/9/14 18:07,7/9/14 18:08,Married,More than 20 years,Never,Office and Administrative Support Occupations,Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
503,7/9/14 18:07,7/9/14 18:07,Married,1-5 years,Never,Office and Administrative Support Occupations,Male,18-29,"$25,000 - $49,999",Some college or Associate degree,West South Central,0,1,2,3
504,7/9/14 18:06,7/9/14 18:07,Married,More than 20 years,Never,"Arts, Design, Entertainment, Sports, and Media Occupations",Male,30-44,"$50,000 - $99,999",High school degree,West North Central,0,2,3,2
505,7/9/14 18:06,7/9/14 18:07,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Female,45-60,"$50,000 - $99,999",Graduate degree,South Atlantic,1,3,3,5
506,7/9/14 18:06,7/9/14 18:07,Married,16-20 years,Never,"Education, Training, and Library Occupations",Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
507,7/9/14 18:06,7/9/14 18:07,Married,More than 20 years,Never,unemployed,Female,45-60,"$150,000+",Graduate degree,East North Central,1,3,5,5
508,7/9/14 18:06,7/9/14 18:07,Married,More than 20 years,Never,Office and Administrative Support Occupations,Female,> 60,"$50,000 - $99,999",High school degree,East South Central,1,4,3,2
509,7/9/14 18:06,7/9/14 18:06,Married,6-10 years,Never,"Arts, Design, Entertainment, Sports, and Media Occupations",Female,18-29,"$100,000 - $149,999",Some college or Associate degree,West North Central,1,1,4,3
510,7/9/14 18:05,7/9/14 18:06,Married,16-20 years,Never,"Education, Training, and Library Occupations",Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
511,7/9/14 18:05,7/9/14 18:06,"Single, but cohabiting with a significant other",6-10 years,Never,"Arts, Design, Entertainment, Sports, and Media Occupations",Female,30-44,"$50,000 - $99,999",Some college or Associate degree,Mountain,1,2,3,3
512,7/9/14 18:05,7/9/14 18:06,Married,6-10 years,Never,Sales and Related Occupations,Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
513,7/9/14 18:05,7/9/14 18:05,Married,More than 20 years,Never,Office and Administrative Support Occupations,Female,45-60,Did not disclose,Some college or Associate degree,Pacific,1,3,0,3
514,7/9/14 18:05,7/9/14 18:06,Married,More than 20 years,Never,"global health, management consulting",Female,45-60,Did not disclose,Graduate degree,South Atlantic,1,3,0,5
515,7/9/14 18:05,7/9/14 18:05,Married,More than 20 years,Never,"Arts, Design, Entertainment, Sports, and Media Occupations",Female,45-60,"$150,000+",Bachelor degree,Middle Atlantic,1,3,5,4
516,7/9/14 18:04,7/9/14 18:05,Married,6-10 years,Never,Legal Occupations,Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
517,7/9/14 18:04,7/9/14 18:08,In a domestic partnership or civil union,6-10 years,Never,Building and Grounds Cleaning and Maintenance Occupations,Female,45-60,"$25,000 - $49,999",Some college or Associate degree,Middle Atlantic,1,3,2,3
518,7/9/14 18:04,7/9/14 18:05,Married,More than 20 years,Never,Management Occupations,Male,> 60,"$100,000 - $149,999",Graduate degree,Middle Atlantic,0,4,4,5
519,7/9/14 18:04,7/9/14 18:05,Married,6-10 years,Never,Sales and Related Occupations,Female,> 60,"$150,000+",High school degree,West South Central,1,4,5,2
520,7/9/14 18:03,7/9/14 18:05,Married,More than 20 years,Never,real estate appraisal,Female,45-60,"$150,000+",Bachelor degree,East North Central,1,3,5,4
521,7/9/14 18:02,7/9/14 18:03,Married,More than 20 years,Never,Healthcare Practitioners and Technical Occupations,Female,45-60,"$100,000 - $149,999",Some college or Associate degree,East North Central,1,3,4,3
522,7/9/14 18:02,7/9/14 18:03,Married,More than 20 years,Never,Healthcare Practitioners and Technical Occupations,Female,> 60,"$150,000+",Graduate degree,New England,1,4,5,5
523,7/9/14 18:02,7/9/14 18:03,Married,More than 20 years,Never,Community and Social Service Occupations,Female,45-60,"$50,000 - $99,999",Bachelor degree,South Atlantic,1,3,3,4
524,7/9/14 18:02,7/9/14 18:02,Married,6-10 years,Never,Legal Occupations,Female,45-60,"$150,000+",High school degree,Middle Atlantic,1,3,5,2
525,7/9/14 18:02,7/9/14 18:03,Married,More than 20 years,Never,Retired,Female,> 60,Did not disclose,Graduate degree,South Atlantic,1,4,0,5
526,7/9/14 18:02,7/9/14 18:02,Married,16-20 years,Never,Management Occupations,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,Middle Atlantic,1,2,3,3
527,7/9/14 18:01,7/9/14 18:02,In a domestic partnership or civil union,6-10 years,Never,"Education, Training, and Library Occupations",Female,30-44,"$50,000 - $99,999",Graduate degree,South Atlantic,1,2,3,5
528,7/9/14 18:01,7/9/14 18:02,Married,More than 20 years,Never,Retired Christian Pastor,Male,> 60,"$25,000 - $49,999",Graduate degree,Middle Atlantic,0,4,2,5
529,7/9/14 18:01,7/9/14 18:02,"Single, but cohabiting with a significant other",11-15 years,Never,Architecture and Engineering Occupations,Female,30-44,"$25,000 - $49,999",Some college or Associate degree,West South Central,1,2,2,3
530,7/9/14 18:01,7/9/14 18:02,Married,11-15 years,Never,caregiver for disabled husband and child,Female,30-44,"$0 - $24,999",High school degree,East South Central,1,2,1,2
531,7/9/14 18:01,7/9/14 18:03,Married,More than 20 years,Never,"Life, Physical, and Social Science Occupations",Female,45-60,"$100,000 - $149,999",Graduate degree,East North Central,1,3,4,5
532,7/9/14 18:01,7/9/14 18:01,Married,More than 20 years,Never,Healthcare Practitioners and Technical Occupations,Female,45-60,Did not disclose,Graduate degree,New England,1,3,0,5
533,7/9/14 18:00,7/9/14 18:01,Married,6-10 years,Never,Healthcare Practitioners and Technical Occupations,Male,30-44,"$50,000 - $99,999",Bachelor degree,East North Central,0,2,3,4
534,7/9/14 18:00,7/9/14 18:01,Married,6-10 years,Never,Office and Administrative Support Occupations,Female,18-29,"$25,000 - $49,999",Graduate degree,Pacific,1,1,2,5
535,7/9/14 18:00,7/9/14 18:01,Married,More than 20 years,Never,JjANITORIAL,Male,45-60,"$0 - $24,999",Some college or Associate degree,East North Central,0,3,1,3
536,7/9/14 17:59,7/9/14 18:00,Married,More than 20 years,Never,Homemaker,Female,45-60,Did not disclose,Bachelor degree,East North Central,1,3,0,4
537,7/9/14 17:52,7/9/14 18:00,Married,More than 20 years,Never,Office and Administrative Support Occupations,Female,45-60,"$100,000 - $149,999",Some college or Associate degree,Pacific,1,3,4,3
538,7/9/14 17:58,7/9/14 19:14,Married,16-20 years,Never,Computer and Mathematical Occupations,Male,30-44,"$50,000 - $99,999",Some college or Associate degree,South Atlantic,0,2,3,3
539,7/9/14 17:57,7/9/14 17:58,Married,6-10 years,Never,Healthcare Support Occupations,Female,30-44,"$150,000+",Graduate degree,Middle Atlantic,1,2,5,5
540,7/9/14 17:57,7/9/14 17:58,Married,More than 20 years,Never,retired,Male,> 60,Did not disclose,Some college or Associate degree,South Atlantic,0,4,0,3
541,7/9/14 17:56,7/9/14 17:57,Married,More than 20 years,Never,Sales and Related Occupations,Female,45-60,"$50,000 - $99,999",Some college or Associate degree,West North Central,1,3,3,3
542,7/9/14 17:56,7/9/14 17:58,In a domestic partnership or civil union,6-10 years,Never,"Education, Training, and Library Occupations",Female,45-60,"$150,000+",Graduate degree,West South Central,1,3,5,5
543,7/9/14 17:56,7/9/14 17:57,"Single, but cohabiting with a significant other",11-15 years,Never,"Education, Training, and Library Occupations",Female,45-60,"$50,000 - $99,999",Graduate degree,Middle Atlantic,1,3,3,5
544,7/9/14 17:56,7/9/14 17:57,Married,11-15 years,Never,Architecture and Engineering Occupations,Male,30-44,"$25,000 - $49,999",Bachelor degree,New England,0,2,2,4
545,7/9/14 17:56,7/9/14 17:56,Married,11-15 years,Never,"Education, Training, and Library Occupations",Female,30-44,"$100,000 - $149,999",Graduate degree,Middle Atlantic,1,2,4,5
546,7/9/14 17:56,7/9/14 17:56,Married,16-20 years,Never,"Education, Training, and Library Occupations",Male,30-44,"$100,000 - $149,999",Graduate degree,South Atlantic,0,2,4,5
547,7/9/14 17:55,7/9/14 17:56,Married,6-10 years,Never,Management Occupations,Female,30-44,Did not disclose,Some college or Associate degree,East North Central,1,2,0,3
548,7/9/14 17:55,7/9/14 17:55,Married,11-15 years,Never,"Education, Training, and Library Occupations",Female,30-44,"$100,000 - $149,999",Graduate degree,Pacific,1,2,4,5
549,7/9/14 17:55,7/9/14 17:55,Married,1-5 years,Never,Computer and Mathematical Occupations,Male,30-44,Did not disclose,Bachelor degree,Pacific,0,2,0,4
550,7/9/14 17:55,7/9/14 17:55,Married,More than 20 years,Never,retired,Male,> 60,"$25,000 - $49,999",High school degree,East North Central,0,4,2,2
551,7/9/14 17:54,7/9/14 17:55,Married,1-5 years,Never,Healthcare Practitioners and Technical Occupations,Male,> 60,"$100,000 - $149,999",Graduate degree,West North Central,0,4,4,5
552,7/9/14 17:54,7/9/14 17:55,Married,6-10 years,Never,"Life, Physical, and Social Science Occupations",Female,18-29,"$100,000 - $149,999",Graduate degree,New England,1,1,4,5
553,7/9/14 17:54,7/9/14 17:55,Married,More than 20 years,Never,retired,Male,> 60,"$150,000+",Graduate degree,Pacific,0,4,5,5
554,7/9/14 17:53,7/9/14 17:54,Married,More than 20 years,Never,Office and Administrative Support Occupations,Female,45-60,"$25,000 - $49,999",Some college or Associate degree,West North Central,1,3,2,3
555,7/9/14 17:53,7/9/14 17:53,Married,1-5 years,Never,"Education, Training, and Library Occupations",Female,30-44,"$50,000 - $99,999",Bachelor degree,Pacific,1,2,3,4
556,7/9/14 17:53,7/9/14 17:53,Married,6-10 years,Never,Mother,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,South Atlantic,1,2,3,3
557,7/9/14 17:52,7/9/14 17:53,Married,11-15 years,Never,Personal Care and Service Occupations,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,East North Central,1,2,3,3
558,7/9/14 17:52,7/9/14 17:53,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Male,45-60,"$100,000 - $149,999",Graduate degree,Middle Atlantic,0,3,4,5
559,7/9/14 17:52,7/9/14 17:53,Married,More than 20 years,Never,Management Occupations,Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
560,7/9/14 17:51,7/9/14 17:52,Married,More than 20 years,Never,Healthcare Practitioners and Technical Occupations,Female,> 60,"$25,000 - $49,999",Graduate degree,East North Central,1,4,2,5
561,7/9/14 17:51,7/9/14 17:52,Married,More than 20 years,Never,Retired,Male,> 60,"$25,000 - $49,999",Bachelor degree,Pacific,0,4,2,4
562,7/9/14 17:51,7/9/14 17:52,Married,More than 20 years,Never,retired,Male,> 60,"$50,000 - $99,999",Some college or Associate degree,Pacific,0,4,3,3
563,7/9/14 17:51,7/9/14 17:52,Married,More than 20 years,Never,homemaker,Female,45-60,Did not disclose,Bachelor degree,East North Central,1,3,0,4
564,7/9/14 17:51,7/9/14 17:52,"Single, but cohabiting with a significant other",1-5 years,Never,Metropolitan Planning,Male,18-29,Did not disclose,Bachelor degree,East North Central,0,1,0,4
565,7/9/14 17:51,7/9/14 17:51,Married,16-20 years,Never,Business and Financial Operations Occupations,Female,> 60,Did not disclose,Graduate degree,East North Central,1,4,0,5
566,7/9/14 17:50,7/9/14 17:51,Married,More than 20 years,Never,Retired,Female,> 60,"$50,000 - $99,999",Some college or Associate degree,Pacific,1,4,3,3
567,7/9/14 17:50,7/9/14 17:51,Married,6-10 years,Never,stay at home mother,Female,45-60,"$150,000+",Some college or Associate degree,New England,1,3,5,3
568,7/9/14 17:49,7/9/14 17:58,"Single, but cohabiting with a significant other",1-5 years,Never,Protective Service Occupations,Female,30-44,"$50,000 - $99,999",Bachelor degree,East South Central,1,2,3,4
569,7/9/14 17:49,7/9/14 17:50,Married,More than 20 years,Never,Utilities,Male,45-60,"$150,000+",Some college or Associate degree,West South Central,0,3,5,3
570,7/9/14 17:49,7/9/14 17:50,"Single, but cohabiting with a significant other",6-10 years,Never,Sales and Related Occupations,Female,18-29,"$0 - $24,999",Some college or Associate degree,East North Central,1,1,1,3
571,7/9/14 17:48,7/9/14 17:49,Married,More than 20 years,Never,Homemaker,Female,> 60,"$150,000+",Some college or Associate degree,Pacific,1,4,5,3
572,7/9/14 17:48,7/9/14 17:49,Married,16-20 years,Never,not employed,Female,45-60,"$25,000 - $49,999",High school degree,Mountain,1,3,2,2
573,7/9/14 17:48,7/9/14 17:49,Married,11-15 years,Never,"Education, Training, and Library Occupations",Female,30-44,"$100,000 - $149,999",Bachelor degree,Pacific,1,2,4,4
574,7/9/14 17:48,7/9/14 17:48,In a domestic partnership or civil union,6-10 years,Never,Food Preparation and Serving Related Occupations,Female,45-60,"$100,000 - $149,999",Some college or Associate degree,New England,1,3,4,3
575,7/9/14 17:48,7/9/14 17:48,Married,6-10 years,Never,Healthcare Support Occupations,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,West South Central,1,2,3,3
576,7/9/14 17:48,7/9/14 17:49,Married,More than 20 years,Never,retired,Male,> 60,"$50,000 - $99,999",Graduate degree,East North Central,0,4,3,5
577,7/9/14 17:48,7/9/14 17:49,Married,16-20 years,Never,Office and Administrative Support Occupations,Female,45-60,"$100,000 - $149,999",High school degree,East North Central,1,3,4,2
578,7/9/14 17:48,7/9/14 17:48,Married,1-5 years,Never,Management Occupations,Did not disclose,Did not disclose,Did not disclose,Did not disclose,Did not disclose,2,0,0,0
579,7/9/14 17:47,7/9/14 17:48,Married,More than 20 years,Never,"Education, Training, and Library Occupations",Female,45-60,"$25,000 - $49,999",Some college or Associate degree,East North Central,1,3,2,3
580,7/9/14 17:47,7/9/14 17:48,Married,6-10 years,Never,Healthcare Support Occupations,Female,30-44,"$50,000 - $99,999",Some college or Associate degree,East North Central,1,2,3,3
581,7/9/14 17:47,7/9/14 17:48,"Single, but cohabiting with a significant other",Less than 1 year,Never,Office and Administrative Support Occupations,Female,30-44,"$0 - $24,999",Some college or Associate degree,East North Central,1,2,1,3
582,7/9/14 17:47,7/9/14 17:47,Married,1-5 years,Never,Management Occupations,Female,18-29,"$100,000 - $149,999",Some college or Associate degree,Middle Atlantic,1,1,4,3
583,7/9/14 17:46,7/9/14 17:47,Married,1-5 years,Never,Management Occupations,Male,30-44,"$150,000+",Bachelor degree,Middle Atlantic,0,2,5,4
584,7/9/14 17:45,7/9/14 17:46,Separated,16-20 years,Never,"Arts, Design, Entertainment, Sports, and Media Occupations",Male,> 60,"$50,000 - $99,999",Some college or Associate degree,New England,0,4,3,3
585,7/9/14 17:45,7/9/14 17:46,Married,More than 20 years,Never,Office and Administrative Support Occupations,Female,45-60,"$100,000 - $149,999",Some college or Associate degree,West North Central,1,3,4,3
